nCount_RNA,nFeature_RNA,SORT,nCount_SCT,nFeature_SCT,nCount_Exon,nFeature_Exon,sex_ontology_term_id,sex,Label_0,Label_1,Label_2,Label_3
4146.0,2234,2,4509.0,2234,1394.0,979,1,1,0,0,1,0
3961.0,2246,0,4094.0,2246,2446.0,1543,0,0,0,0,0,1
701.0,542,0,3109.0,1087,322.0,249,1,1,0,0,0,1
5223.0,2366,2,5153.0,2366,1914.0,1103,0,0,0,0,1,0
6041.0,2797,1,5340.0,2797,3520.0,1788,1,1,0,0,0,1
4564.0,2572,0,4547.0,2572,3344.0,1842,0,0,0,0,0,1
11900.0,4382,2,10607.0,4382,3756.0,2212,0,0,0,0,1,0
10820.0,4399,0,5405.0,3298,6149.0,2952,0,0,0,0,0,1
3189.0,1804,0,3853.0,1805,1796.0,1081,1,1,0,0,0,1
3292.0,1862,0,3851.0,1862,1489.0,969,1,1,0,0,0,1
4267.0,2326,2,9035.0,2644,1123.0,814,0,0,0,0,1,0
8436.0,3494,1,5507.0,3311,3681.0,1698,0,0,0,0,0,1
9028.0,3722,1,5724.0,3421,3974.0,2087,0,0,0,0,0,1
2612.0,1616,1,3961.0,1646,1434.0,941,1,1,0,0,0,1
643.0,517,2,3911.0,1246,248.0,210,1,1,0,0,1,0
5809.0,2646,2,5380.0,2646,2905.0,1454,0,0,1,0,0,0
8644.0,3399,1,5609.0,3178,2842.0,1502,0,0,0,0,0,1
10326.0,3974,1,5725.0,3385,3627.0,1759,0,0,0,0,0,1
4285.0,2508,1,4377.0,2508,2752.0,1755,0,0,0,0,0,1
3899.0,2073,0,4086.0,2073,1960.0,1176,1,1,0,0,0,1
2881.0,1732,0,3737.0,1733,1471.0,1021,1,1,0,0,0,1
6069.0,2892,1,5370.0,2892,2919.0,1641,1,1,0,0,0,1
12616.0,4505,0,4942.0,2733,6394.0,2824,0,0,0,0,0,1
7712.0,3428,2,8964.0,3427,2246.0,1557,0,0,0,0,1,0
26518.0,6314,2,10717.0,4696,5474.0,2991,1,1,0,1,0,0
1983.0,1300,1,4363.0,1405,1006.0,667,1,1,0,0,0,1
2608.0,1643,0,3693.0,1660,1761.0,1106,1,1,0,0,0,1
2904.0,1802,2,4126.0,1818,1296.0,955,0,0,0,0,1,0
8785.0,3763,2,5909.0,3629,4251.0,2292,0,0,1,0,0,0
2856.0,1718,1,3894.0,1731,1072.0,768,0,0,0,0,0,1
4839.0,2438,2,4875.0,2438,1670.0,1135,0,0,0,0,1,0
3770.0,2042,2,4413.0,2042,1699.0,1131,1,1,0,0,1,0
11968.0,4732,2,10728.0,4730,6065.0,3111,0,0,0,0,1,0
1692.0,1110,1,3883.0,1285,850.0,528,0,0,0,0,0,1
5251.0,2805,0,4971.0,2803,3263.0,1875,0,0,0,0,0,1
3899.0,2131,2,8932.0,2527,886.0,688,1,1,0,1,0,0
13549.0,4712,2,5920.0,3447,9288.0,3615,0,0,1,0,0,0
18431.0,4787,2,10680.0,4302,2891.0,1738,1,1,0,1,0,0
3545.0,1976,2,4360.0,1978,1282.0,871,0,0,0,0,1,0
4539.0,2569,2,4655.0,2569,2492.0,1659,0,0,0,0,1,0
7291.0,2911,2,9064.0,2913,1479.0,924,1,1,1,0,0,0
7121.0,3369,2,5923.0,3363,2525.0,1770,0,0,0,0,1,0
8398.0,3541,2,9123.0,3541,2641.0,1708,0,0,0,0,1,0
8088.0,3269,2,9106.0,3269,1808.0,1267,1,1,1,0,0,0
1553.0,1056,0,3684.0,1251,798.0,557,0,0,0,0,0,1
2209.0,1465,0,3869.0,1550,1331.0,855,0,0,0,0,0,1
4424.0,2663,2,4564.0,2663,3021.0,1994,1,1,0,0,1,0
7665.0,3390,2,8986.0,3391,2152.0,1497,0,0,0,0,1,0
3459.0,2056,1,4030.0,2055,2053.0,1367,0,0,0,0,0,1
4556.0,2507,0,4548.0,2507,2489.0,1597,1,1,0,0,0,1
2097.0,1385,0,3987.0,1459,888.0,689,1,1,0,0,0,1
3555.0,2055,2,4309.0,2056,1439.0,1048,0,0,0,0,1,0
5063.0,2502,0,4852.0,2502,2514.0,1406,0,0,0,0,0,1
10573.0,3739,1,5463.0,3034,4802.0,1998,0,0,0,0,0,1
12420.0,4855,1,5675.0,3467,7773.0,3564,0,0,0,0,0,1
5463.0,2631,2,5282.0,2631,2713.0,1460,0,0,1,0,0,0
12086.0,4226,2,5838.0,3373,5276.0,2443,0,0,1,0,0,0
8504.0,3328,2,9195.0,3328,2001.0,1313,1,1,0,1,0,0
7812.0,3439,2,8963.0,3439,2097.0,1491,1,1,0,1,0,0
12500.0,4373,2,10666.0,4367,4053.0,2273,1,1,0,1,0,0
6108.0,2663,2,8917.0,2711,1602.0,1072,1,1,0,1,0,0
2747.0,1553,0,3778.0,1562,1468.0,866,0,0,0,0,0,1
873.0,691,2,3531.0,1253,339.0,275,0,0,1,0,0,0
10374.0,4244,1,5802.0,3644,5468.0,2765,0,0,0,0,0,1
10142.0,3618,2,10053.0,3617,2080.0,1374,1,1,1,0,0,0
13246.0,4398,1,5211.0,2808,5096.0,2061,0,0,0,0,0,1
3438.0,1852,1,4123.0,1852,1474.0,877,1,1,0,0,0,1
3529.0,1951,2,8797.0,2432,884.0,671,1,1,0,1,0,0
6992.0,3437,1,5641.0,3405,4765.0,2526,0,0,0,0,0,1
3659.0,2139,1,4110.0,2139,1891.0,1258,1,1,0,0,0,1
1843.0,1172,1,4254.0,1308,1070.0,697,1,1,0,0,0,1
2536.0,1587,1,3912.0,1613,1108.0,764,0,0,0,0,0,1
3583.0,2108,1,4062.0,2108,2266.0,1458,0,0,0,0,0,1
2194.0,1468,0,3875.0,1520,1124.0,816,1,1,0,0,0,1
5905.0,2859,0,5161.0,2858,3507.0,1979,0,0,0,0,0,1
4684.0,2289,1,4686.0,2289,1858.0,1083,0,0,0,0,0,1
10425.0,3861,2,10187.0,3861,2666.0,1766,1,1,0,1,0,0
2181.0,1500,2,4270.0,1619,1536.0,1136,1,1,0,0,1,0
5462.0,2865,1,5227.0,2865,3350.0,1977,1,1,0,0,0,1
6360.0,2761,2,5558.0,2761,3137.0,1602,0,0,1,0,0,0
3526.0,1925,2,4384.0,1925,1257.0,860,0,0,0,0,1,0
3703.0,2088,2,4336.0,2088,1171.0,878,1,1,0,0,1,0
2289.0,1419,2,4462.0,1535,1233.0,896,1,1,0,0,1,0
2205.0,1426,2,4397.0,1527,871.0,698,0,0,0,0,1,0
2732.0,1768,2,4087.0,1822,1846.0,1291,1,1,0,0,1,0
5000.0,2552,0,4839.0,2552,2786.0,1642,1,1,0,0,0,1
3303.0,1895,1,4009.0,1896,1961.0,1185,0,0,0,0,0,1
1412.0,992,1,3718.0,1242,659.0,510,1,1,0,0,0,1
3195.0,1913,1,3964.0,1917,1644.0,1108,0,0,0,0,0,1
7264.0,3352,1,5608.0,3296,4115.0,2248,0,0,0,0,0,1
3214.0,1774,2,8702.0,2362,698.0,528,1,1,0,1,0,0
1111.0,884,0,3135.0,1198,615.0,525,0,0,0,0,0,1
3656.0,2137,1,4119.0,2137,2169.0,1350,1,1,0,0,0,1
1756.0,1197,0,3770.0,1323,975.0,715,1,1,0,0,0,1
7972.0,3520,2,9041.0,3520,2485.0,1695,0,0,0,0,1,0
3697.0,1809,2,8875.0,2321,1009.0,685,1,1,0,1,0,0
3843.0,2002,2,8991.0,2387,1107.0,751,1,1,0,1,0,0
10053.0,3773,2,10003.0,3773,2636.0,1595,1,1,0,1,0,0
8973.0,3946,2,9279.0,3945,3770.0,2282,1,1,0,1,0,0
2674.0,1639,1,3879.0,1671,1614.0,1018,0,0,0,0,0,1
9053.0,3775,1,5651.0,3453,4856.0,2394,0,0,0,0,0,1
4422.0,2631,2,4557.0,2631,2841.0,1860,0,0,0,0,1,0
10008.0,3520,2,5621.0,3135,4502.0,1830,0,0,1,0,0,0
4031.0,1977,1,4333.0,1977,1460.0,822,1,1,0,0,0,1
6516.0,3297,1,5552.0,3291,4192.0,2372,1,1,0,0,0,1
9327.0,3719,2,9501.0,3717,3084.0,1902,1,1,0,1,0,0
5396.0,2583,1,5106.0,2583,2025.0,1092,0,0,0,0,0,1
5902.0,2704,2,8895.0,2776,1466.0,1119,1,1,0,1,0,0
10889.0,4472,2,6352.0,3969,7856.0,3596,0,0,1,0,0,0
5951.0,2786,1,5312.0,2786,2633.0,1409,0,0,0,0,0,1
6234.0,3133,1,5481.0,3133,4028.0,2306,0,0,0,0,0,1
8187.0,3841,0,5508.0,3617,5162.0,2634,0,0,0,0,0,1
2546.0,1549,2,4466.0,1607,1118.0,747,1,1,0,0,1,0
7841.0,3494,2,9012.0,3494,2286.0,1545,1,1,0,1,0,0
10744.0,3724,2,10299.0,3723,2167.0,1376,1,1,0,1,0,0
4472.0,2248,1,4519.0,2247,1572.0,1079,1,1,0,0,0,1
5660.0,2852,2,8782.0,2953,2114.0,1387,1,1,0,1,0,0
9026.0,3643,2,5895.0,3479,3758.0,1978,0,0,1,0,0,0
3050.0,1910,1,3891.0,1911,1791.0,1251,0,0,0,0,0,1
11014.0,4097,2,10425.0,4096,3058.0,1822,0,0,0,0,1,0
10860.0,4280,1,5770.0,3519,5214.0,2646,0,0,0,0,0,1
4374.0,2494,1,4450.0,2494,2217.0,1470,0,0,0,0,0,1
6475.0,3185,2,5711.0,3184,4011.0,2233,0,0,1,0,0,0
5103.0,2924,2,5095.0,2924,3526.0,2185,1,1,0,0,1,0
14137.0,4370,2,5325.0,2853,7457.0,2867,0,0,1,0,0,0
5469.0,2748,0,5030.0,2747,2865.0,1616,0,0,0,0,0,1
5553.0,2693,2,5367.0,2693,2372.0,1476,0,0,0,0,1,0
4748.0,2527,0,4685.0,2527,2783.0,1563,0,0,0,0,0,1
3960.0,2244,1,4250.0,2243,2470.0,1496,1,1,0,0,0,1
17222.0,5399,2,5139.0,2977,9623.0,3719,0,0,1,0,0,0
12082.0,4113,2,10602.0,4111,2388.0,1614,0,0,0,0,1,0
5467.0,2823,1,5185.0,2822,2965.0,1793,0,0,0,0,0,1
8363.0,3897,2,6062.0,3790,6149.0,3127,1,1,0,0,1,0
10432.0,4192,0,5392.0,3218,5812.0,2766,0,0,0,0,0,1
8501.0,3367,2,9197.0,3367,2076.0,1328,0,0,0,0,1,0
10175.0,4363,1,5891.0,3784,5519.0,2883,0,0,0,0,0,1
4329.0,2127,1,4467.0,2127,2320.0,1192,1,1,0,0,0,1
3067.0,1702,2,8650.0,2338,837.0,529,1,1,1,0,0,0
7934.0,3732,2,8929.0,3733,4644.0,2579,1,1,0,1,0,0
5781.0,2824,0,5140.0,2824,2854.0,1637,0,0,0,0,0,1
6652.0,3445,2,5901.0,3440,5070.0,2809,1,1,0,0,1,0
2751.0,1600,1,3992.0,1613,1105.0,735,1,1,0,0,0,1
7255.0,3348,0,5296.0,3277,4332.0,2181,0,0,0,0,0,1
21954.0,5525,2,10978.0,4590,3994.0,2365,0,0,0,0,1,0
6371.0,2960,2,5655.0,2959,2153.0,1367,0,0,0,0,1,0
12904.0,4671,2,10771.0,4658,3835.0,2269,0,0,0,0,1,0
7802.0,3448,2,9007.0,3448,2448.0,1640,1,1,0,1,0,0
9169.0,3748,1,5715.0,3408,3416.0,1853,1,1,0,0,0,1
9640.0,3802,1,5626.0,3385,3906.0,1844,0,0,0,0,0,1
8528.0,3513,2,9160.0,3513,2187.0,1510,0,0,0,0,1,0
5604.0,2887,1,5237.0,2887,3262.0,1835,0,0,0,0,0,1
3711.0,2161,1,4111.0,2161,2173.0,1461,0,0,0,0,0,1
3645.0,1866,1,4216.0,1866,1611.0,883,1,1,0,0,0,1
6301.0,2836,1,5339.0,2834,2656.0,1415,1,1,0,0,0,1
1582.0,1093,1,3831.0,1273,840.0,606,1,1,0,0,0,1
5207.0,2424,1,4988.0,2424,2644.0,1254,1,1,0,0,0,1
3090.0,1761,0,3842.0,1768,1298.0,838,1,1,0,0,0,1
9757.0,3848,0,5304.0,3146,5316.0,2352,1,1,0,0,0,1
639.0,545,1,3111.0,1245,663.0,558,1,1,0,0,0,1
2230.0,1430,2,4501.0,1524,1022.0,750,0,0,0,0,1,0
8101.0,3452,1,5491.0,3338,4706.0,2274,1,1,0,0,0,1
1030.0,791,1,3375.0,1178,421.0,371,1,1,0,0,0,1
3552.0,2014,0,3919.0,2014,1819.0,1142,1,1,0,0,0,1
12619.0,4284,2,5763.0,3250,5370.0,2309,0,0,1,0,0,0
2064.0,1355,0,4143.0,1435,1166.0,795,1,1,0,0,0,1
4321.0,2214,2,8926.0,2466,1064.0,716,1,1,0,1,0,0
6024.0,2741,2,5516.0,2741,2056.0,1254,0,0,0,0,1,0
3896.0,2147,1,4218.0,2147,1699.0,1116,0,0,0,0,0,1
7404.0,3541,1,5656.0,3488,4180.0,2329,0,0,0,0,0,1
9725.0,3802,2,9730.0,3802,2163.0,1561,0,0,0,0,1,0
5271.0,2455,1,5045.0,2455,2509.0,1352,1,1,0,0,0,1
8281.0,3708,2,9067.0,3708,3501.0,2119,1,1,0,1,0,0
1986.0,1343,0,3998.0,1429,896.0,683,1,1,0,0,0,1
5363.0,2605,2,5258.0,2605,1879.0,1204,0,0,0,0,1,0
4166.0,2334,0,4232.0,2334,2354.0,1408,0,0,0,0,0,1
6174.0,3151,1,5485.0,3149,3870.0,2188,0,0,0,0,0,1
4732.0,2471,1,4727.0,2471,2552.0,1459,0,0,0,0,0,1
6972.0,3266,2,8898.0,3272,2211.0,1525,1,1,1,0,0,0
1031.0,767,1,3498.0,1158,414.0,319,1,1,0,0,0,1
6237.0,3294,0,5335.0,3286,3861.0,2278,0,0,0,0,0,1
4642.0,2359,0,4604.0,2359,2413.0,1394,1,1,0,0,0,1
3782.0,2023,1,4213.0,2023,1579.0,919,1,1,0,0,0,1
4888.0,2515,0,4776.0,2515,2441.0,1469,1,1,0,0,0,1
755.0,607,0,3179.0,1112,321.0,274,1,1,0,0,0,1
3826.0,2098,2,8944.0,2499,889.0,703,1,1,1,0,0,0
3958.0,2212,1,4236.0,2212,2491.0,1523,1,1,0,0,0,1
5218.0,2481,1,5037.0,2481,1922.0,1148,1,1,0,0,0,1
2424.0,1512,2,4412.0,1594,872.0,620,1,1,0,0,1,0
10719.0,3954,2,10319.0,3954,2233.0,1555,0,0,0,0,1,0
1214.0,945,2,3658.0,1348,804.0,630,1,1,0,0,1,0
4783.0,2563,1,4770.0,2562,3044.0,1793,1,1,0,0,0,1
4558.0,2392,2,8927.0,2634,1137.0,744,1,1,1,0,0,0
3641.0,1941,1,4195.0,1942,1552.0,892,1,1,0,0,0,1
17747.0,5211,2,10816.0,4821,4094.0,2286,1,1,0,1,0,0
3129.0,1852,0,3788.0,1855,1578.0,1007,0,0,0,0,0,1
4535.0,2232,1,4572.0,2232,1758.0,1031,1,1,0,0,0,1
7100.0,3488,0,5401.0,3407,4455.0,2440,0,0,0,0,0,1
10312.0,4133,2,6095.0,3757,6139.0,2938,0,0,1,0,0,0
6878.0,3012,2,8962.0,3034,1962.0,1237,1,1,0,1,0,0
8796.0,3844,0,5540.0,3486,4573.0,2476,0,0,0,0,0,1
4891.0,2535,0,4771.0,2535,2768.0,1590,0,0,0,0,0,1
6068.0,2726,2,8954.0,2766,1405.0,927,1,1,0,1,0,0
5179.0,2391,2,8894.0,2562,1145.0,763,1,1,0,1,0,0
2806.0,1932,0,3571.0,1947,1690.0,1218,1,1,0,0,0,1
5347.0,2606,2,5229.0,2606,2026.0,1098,1,1,0,0,1,0
7802.0,3363,0,5382.0,3241,3879.0,2042,0,0,0,0,0,1
16472.0,5483,0,4494.0,2424,11265.0,4312,0,0,0,0,0,1
9391.0,3923,0,5474.0,3368,4146.0,2241,0,0,0,0,0,1
8593.0,3757,0,5493.0,3438,4571.0,2374,0,0,0,0,0,1
9685.0,3991,1,5766.0,3541,5554.0,2653,0,0,0,0,0,1
821.0,606,0,3384.0,1081,360.0,242,0,0,0,0,0,1
4473.0,2344,1,4529.0,2344,2303.0,1366,0,0,0,0,0,1
7700.0,3477,0,5388.0,3357,4504.0,2356,0,0,0,0,0,1
7837.0,3554,1,5509.0,3462,4380.0,2185,0,0,0,0,0,1
7727.0,3360,0,5349.0,3221,3496.0,1888,0,0,0,0,0,1
3853.0,2321,2,4369.0,2321,1880.0,1327,0,0,0,0,1,0
5989.0,2931,2,5585.0,2931,2118.0,1467,0,0,0,0,1,0
6290.0,3070,1,5505.0,3069,4583.0,2342,0,0,0,0,0,1
3385.0,2098,2,4235.0,2100,1306.0,1018,1,1,0,0,1,0
17598.0,4702,2,10709.0,4311,2717.0,1633,1,1,1,0,0,0
3651.0,1844,1,4249.0,1845,1713.0,894,1,1,0,0,0,1
1381.0,1001,1,3538.0,1241,451.0,363,1,1,0,0,0,1
3411.0,2018,2,4237.0,2019,1570.0,1163,0,0,0,0,1,0
2953.0,1975,2,4050.0,1987,1456.0,1158,0,0,0,0,1,0
8652.0,3526,2,5846.0,3413,4038.0,2021,0,0,0,0,1,0
18344.0,5054,2,10757.0,4611,3121.0,1877,1,1,0,1,0,0
9360.0,3748,2,9501.0,3748,3257.0,1934,1,1,0,1,0,0
3657.0,1925,1,4130.0,1925,1272.0,915,1,1,0,0,0,1
17533.0,5024,2,10754.0,4649,4890.0,2495,1,1,0,1,0,0
9353.0,3782,2,9484.0,3782,2527.0,1702,0,0,0,0,1,0
1752.0,1132,1,3923.0,1283,607.0,471,1,1,0,0,0,1
14367.0,5363,0,4642.0,2691,8152.0,3677,0,0,0,0,0,1
8981.0,3896,0,5534.0,3459,5365.0,2722,0,0,0,0,0,1
15049.0,4384,2,10809.0,4243,3603.0,2119,1,1,0,1,0,0
10422.0,3554,2,10165.0,3554,2504.0,1492,1,1,1,0,0,0
9531.0,4096,2,6159.0,3841,7262.0,3414,0,0,1,0,0,0
7441.0,3194,2,8996.0,3195,1996.0,1223,0,0,0,0,1,0
7666.0,3531,0,5352.0,3427,4676.0,2458,0,0,0,0,0,1
1399.0,998,2,3916.0,1290,460.0,376,1,1,0,0,1,0
3887.0,2141,1,4227.0,2141,1962.0,1218,0,0,0,0,0,1
11614.0,3915,2,10495.0,3915,2114.0,1438,1,1,1,0,0,0
5290.0,2652,2,5227.0,2652,1665.0,1221,0,0,0,0,1,0
2173.0,1474,0,3891.0,1532,1352.0,986,0,0,0,0,0,1
2847.0,1617,2,4237.0,1636,807.0,594,0,0,1,0,0,0
16339.0,5075,2,10856.0,4892,3993.0,2376,1,1,0,1,0,0
1527.0,1008,2,4166.0,1247,595.0,449,0,0,0,0,1,0
8414.0,3545,0,5391.0,3262,4705.0,2353,1,1,0,0,0,1
5529.0,2646,2,8908.0,2730,1544.0,1078,1,1,1,0,0,0
8268.0,3747,2,5995.0,3659,5264.0,2759,1,1,0,0,1,0
3950.0,2121,1,4248.0,2121,2027.0,1225,0,0,0,0,0,1
8779.0,3732,1,5663.0,3497,4139.0,2175,0,0,0,0,0,1
2716.0,1603,1,3984.0,1621,1537.0,944,0,0,0,0,0,1
3621.0,2105,2,4346.0,2105,1556.0,1103,0,0,0,0,1,0
8183.0,3643,2,5960.0,3570,6014.0,2909,0,0,1,0,0,0
4309.0,2101,1,4441.0,2101,1761.0,1013,1,1,0,0,0,1
3768.0,2122,1,4159.0,2122,2134.0,1278,0,0,0,0,0,1
3322.0,2089,0,3789.0,2091,2197.0,1347,0,0,0,0,0,1
5604.0,2612,2,8957.0,2687,1536.0,916,1,1,0,1,0,0
2237.0,1284,0,3948.0,1342,1171.0,679,1,1,0,0,0,1
14017.0,5069,0,4674.0,2560,9695.0,4009,0,0,0,0,0,1
9932.0,3672,2,5823.0,3325,4322.0,2078,0,0,1,0,0,0
1348.0,910,1,3887.0,1170,527.0,348,1,1,0,0,0,1
5281.0,2467,2,5181.0,2465,2400.0,1309,0,0,1,0,0,0
4917.0,2317,1,4847.0,2316,2097.0,1043,1,1,0,0,0,1
3081.0,1971,2,4085.0,1985,1054.0,884,0,0,0,0,1,0
5396.0,2340,1,5044.0,2340,2337.0,966,1,1,0,0,0,1
6246.0,3132,0,5289.0,3123,3744.0,2108,0,0,0,0,0,1
11585.0,4429,1,5608.0,3410,5806.0,2756,0,0,0,0,0,1
8707.0,3740,0,5435.0,3388,4952.0,2440,0,0,0,0,0,1
4423.0,2394,2,4627.0,2394,2024.0,1259,0,0,1,0,0,0
8253.0,3805,0,5507.0,3572,5329.0,2757,0,0,0,0,0,1
4919.0,2469,0,4786.0,2468,2088.0,1238,1,1,0,0,0,1
11281.0,4151,2,10499.0,4151,3795.0,2226,0,0,0,0,1,0
6003.0,2671,0,5170.0,2670,2286.0,1421,1,1,0,0,0,1
7690.0,3149,2,9071.0,3152,1391.0,1080,1,1,1,0,0,0
5169.0,2590,2,8892.0,2742,1603.0,1046,1,1,1,0,0,0
1820.0,1238,0,3858.0,1356,1040.0,743,1,1,0,0,0,1
3014.0,1915,2,4126.0,1919,1306.0,1026,0,0,0,0,1,0
4026.0,2190,0,4142.0,2190,1628.0,1024,0,0,0,0,0,1
3883.0,2262,2,4410.0,2260,1654.0,1157,1,1,0,0,1,0
4663.0,2549,1,4667.0,2549,2585.0,1632,0,0,0,0,0,1
8691.0,3381,2,9244.0,3380,2331.0,1482,1,1,0,1,0,0
5317.0,2657,1,5094.0,2657,2928.0,1658,0,0,0,0,0,1
7888.0,3142,2,5716.0,3088,2821.0,1380,1,1,0,0,1,0
1688.0,1136,2,4304.0,1349,631.0,455,1,1,0,0,1,0
11017.0,4043,2,10423.0,4043,2551.0,1643,0,0,0,0,1,0
2456.0,1554,1,3930.0,1582,1332.0,942,1,1,0,0,0,1
4941.0,2706,1,4901.0,2706,2888.0,1735,0,0,0,0,0,1
9028.0,3707,2,9348.0,3707,2310.0,1535,1,1,0,1,0,0
5360.0,2845,2,5282.0,2845,3572.0,2092,1,1,0,0,1,0
13009.0,4137,2,10674.0,4123,2448.0,1405,1,1,1,0,0,0
6669.0,3255,2,5780.0,3255,2634.0,1656,1,1,0,0,1,0
2421.0,1640,1,3892.0,1689,1247.0,951,0,0,0,0,0,1
11509.0,4114,2,10519.0,4114,2128.0,1414,1,1,0,1,0,0
3768.0,2116,0,4005.0,2116,2458.0,1485,1,1,0,0,0,1
20160.0,5013,2,10741.0,4316,4061.0,2229,1,1,0,1,0,0
9069.0,4064,1,5819.0,3740,6109.0,2994,0,0,0,0,0,1
5676.0,2845,2,5418.0,2845,4037.0,2088,0,0,1,0,0,0
2507.0,1513,1,4009.0,1536,1140.0,776,0,0,0,0,0,1
6497.0,3049,1,5474.0,3039,3563.0,1931,0,0,0,0,0,1
1343.0,904,0,3384.0,1133,524.0,373,1,1,0,0,0,1
5353.0,2740,0,5022.0,2740,3001.0,1794,0,0,0,0,0,1
8314.0,3240,2,9184.0,3240,2173.0,1405,1,1,0,1,0,0
4033.0,1985,2,9025.0,2311,932.0,649,1,1,1,0,0,0
3176.0,1849,1,4020.0,1852,1741.0,1101,0,0,0,0,0,1
9328.0,3567,2,5813.0,3333,3185.0,1530,1,1,0,0,1,0
12887.0,4672,1,5380.0,3128,5923.0,2857,0,0,0,0,0,1
12088.0,4450,2,10684.0,4449,3206.0,2077,0,0,0,0,1,0
8656.0,3456,0,5428.0,3106,3014.0,1593,0,0,0,0,0,1
5063.0,2781,0,4907.0,2781,3400.0,2038,0,0,0,0,0,1
1609.0,1101,2,4173.0,1350,589.0,473,0,0,0,0,1,0
1759.0,1163,1,3857.0,1312,919.0,665,0,0,0,0,0,1
2991.0,1821,2,4182.0,1839,1473.0,1038,0,0,1,0,0,0
3401.0,2033,2,4265.0,2035,1654.0,1156,0,0,0,0,1,0
4617.0,2543,1,4629.0,2543,2639.0,1631,0,0,0,0,0,1
13896.0,4245,2,5356.0,2883,6174.0,2361,0,0,1,0,0,0
4974.0,2591,1,4918.0,2591,2301.0,1491,0,0,0,0,0,1
7245.0,3127,2,8917.0,3141,1776.0,1260,0,0,0,0,1,0
3059.0,1850,2,4196.0,1854,981.0,726,1,1,0,0,1,0
5302.0,2743,1,5120.0,2742,2684.0,1641,0,0,0,0,0,1
11756.0,4720,0,5229.0,3220,8487.0,3613,0,0,0,0,0,1
11082.0,4067,2,10401.0,4066,2892.0,1669,1,1,0,1,0,0
3815.0,1971,2,4544.0,1971,1729.0,969,1,1,0,0,1,0
5031.0,2391,0,4824.0,2391,2095.0,1153,0,0,0,0,0,1
12105.0,4078,2,10614.0,4077,2923.0,1877,1,1,0,1,0,0
3726.0,2056,2,4406.0,2057,1371.0,894,1,1,0,0,1,0
6688.0,3217,1,5564.0,3208,4251.0,2299,0,0,0,0,0,1
3836.0,1972,2,8984.0,2343,880.0,625,1,1,1,0,0,0
5699.0,3152,2,5521.0,3152,4179.0,2495,1,1,0,0,1,0
9469.0,3914,2,9549.0,3914,3193.0,2075,1,1,0,1,0,0
3049.0,1963,2,4194.0,1969,1413.0,1033,0,0,0,0,1,0
1973.0,1351,0,3935.0,1473,1195.0,890,0,0,0,0,0,1
3710.0,2080,0,3979.0,2079,1538.0,1091,0,0,0,0,0,1
3033.0,1796,0,3805.0,1799,1691.0,1078,0,0,0,0,0,1
3484.0,2118,0,3853.0,2118,2204.0,1444,0,0,0,0,0,1
1703.0,1148,2,4317.0,1346,563.0,406,1,1,0,0,1,0
2682.0,1614,2,4332.0,1642,1147.0,807,0,0,0,0,1,0
936.0,706,1,3565.0,1191,436.0,327,1,1,0,0,0,1
22646.0,5952,2,10924.0,4940,6917.0,3437,0,0,0,0,1,0
15884.0,5255,2,10893.0,5080,6378.0,3275,1,1,0,1,0,0
3930.0,2161,2,4495.0,2161,1907.0,1136,1,1,0,0,1,0
5072.0,2559,2,5063.0,2558,1634.0,1086,1,1,0,0,1,0
4766.0,2394,0,4679.0,2392,2277.0,1331,0,0,0,0,0,1
3338.0,1926,1,4008.0,1926,1345.0,948,1,1,0,0,0,1
4919.0,2581,0,4800.0,2581,2511.0,1516,0,0,0,0,0,1
5128.0,2654,1,5014.0,2654,2999.0,1762,0,0,0,0,0,1
1857.0,1190,0,3834.0,1290,703.0,549,0,0,0,0,0,1
4406.0,2388,0,4409.0,2388,2392.0,1520,0,0,0,0,0,1
8015.0,3687,2,9018.0,3687,2860.0,1867,1,1,0,1,0,0
15594.0,5055,2,10928.0,4922,5807.0,3087,0,0,0,0,1,0
631.0,476,0,3081.0,1064,258.0,201,1,1,0,0,0,1
8414.0,3568,1,5554.0,3365,4297.0,2050,0,0,0,0,0,1
7324.0,2914,2,9054.0,2917,1357.0,977,1,1,1,0,0,0
5281.0,2597,0,4962.0,2596,2350.0,1440,0,0,0,0,0,1
4406.0,2264,2,4661.0,2263,1786.0,1050,0,0,0,0,1,0
10316.0,4039,2,6019.0,3621,5333.0,2687,0,0,1,0,0,0
10414.0,3910,2,10175.0,3909,2720.0,1668,0,0,0,0,1,0
2360.0,1439,0,3795.0,1463,1134.0,744,1,1,0,0,0,1
17047.0,5157,2,10916.0,4849,3257.0,2000,1,1,0,1,0,0
2639.0,1629,2,4290.0,1675,970.0,714,1,1,0,0,1,0
6735.0,2863,2,8969.0,2874,1583.0,1036,1,1,1,0,0,0
5499.0,2861,0,5087.0,2861,3215.0,1915,0,0,0,0,0,1
6706.0,3138,0,5279.0,3091,2885.0,1537,0,0,0,0,0,1
6236.0,2985,0,5247.0,2979,3009.0,1687,0,0,0,0,0,1
6556.0,3179,2,8800.0,3224,2286.0,1612,1,1,0,1,0,0
3986.0,2113,1,4269.0,2113,1746.0,1065,0,0,0,0,0,1
4746.0,2471,1,4745.0,2471,2299.0,1524,0,0,0,0,0,1
4800.0,2284,1,4775.0,2284,2432.0,1256,1,1,0,0,0,1
6919.0,3423,1,5635.0,3391,4180.0,2340,0,0,0,0,0,1
1336.0,939,2,3996.0,1259,428.0,310,1,1,0,0,1,0
